county,license_number,operation_type,establishment_type,entity_name,DBA_name,street_number,street_name,city,state,zip_code,square_footage
Queens,714033,Store,A,WILDLIFE CONSERVATION SOCIETY,QUEENS ZOO,5351,111TH ST,CORONA,NY,11368,0
Queens,639699,Store,A,CVS ALBANY LLC,CVS PHARMACY #7576,31-01,DITMARS BLVD,ASTORIA,NY,11105,1400
Queens,639849,Store,JAC,FORTUNE USA TRADE INC,FORTUNE USA TRADE,24-05,23RD AVE,ASTORIA,NY,11105,1000
Queens,639691,Store,JAC,K&P ASTORIA INC,K&P DELI&GROCERY,35-01,34TH ST,LONG ISLAND CITY,NY,11106,1000
Queens,712503,Store,JAC,CARILUIS CORP,CARILUIS,144-18,ROCKAWAY  BLVD,JAMAICA,NY,11436,1500
Queens,719223,Store,JAC,HOAS DELI & GROCERY INC,HOAS DELI & GROCERY INC,67-37,CENTRAL AVE,RIDGEWOOD,NY,11385,0
Queens,712512,Store,JAC,REGO SEAFOOD SUPER MARKET LLC,REGO SEAFOOD SUPER MARK,93-17,63RD DR,REGO PARK,NY,11374,2500
Queens,639695,Store,JAC,OVIEDO RAMONA,RO FRANCIS LEWIS DELI,112-01,FRANCIS LEWIS BLVD,QUEENS VILLAGE,NY,11429,1200
Queens,639696,Store,A,SOUTH POLE STORES LLC,SOUTH POLE,44-04,QUEENS BLVD,SUNNYSIDE,NY,11104,2000
Queens,712535,Store,JACD,PRIME FOOD PRODUCTS INC,CHEFS WONDER/BAKERS WON,1543,DECATUR ST,RIDGEWOOD,NY,11385,12000
Queens,712536,Store,JAC,SAMOSSA BITES CORP,SAMOSSA BITES,35-27,31ST ST,ASTORIA,NY,11106,3000
Queens,712537,Store,JAC,JAKS CORNER INC,JAKS CORNER,73-02,37TH AVE,JACKSON HEIGHTS,NY,11372,1500
Queens,639862,Store,JAC,BAI LE GROCERY INC,BAI LE GROCERY,222-15,BRADDOCK AVE #1 FL,QUEENS VILLAGE,NY,11428,1600
Queens,713087,Store,JAC,TROPICS SEAFOOD MARKET LLC,TROPICS SEAFOOD MARKET,227-03,MERRICK BLVD,SPRINGFIELD GARDEN,NY,11413,1200
Queens,719142,Store,JAC,S & D DELI AND GROCERY CORP,S & D DELI AND GROCERY,90-01,77TH ST,WOODHAVEN,NY,11421,0
Queens,712549,Store,A,FAMILY DOLLAR STORES,FAMILY DOLLAR #29193,11710,GUY R BREWER BLVD,JAMAICA,NY,11434,8500
Queens,713078,Store,JAC,SUTPHIN CROWN CONVENIENCE STORE I,SUTPHIN CROWN CONVENIEN,109-14,SUTPHIN BLVD,JAMAICA,NY,11435,1000
Queens,719147,Store,JAC,H&D CONVENIENCE STORE INC,H&D CONVENIENCE STORE,37-59,90TH ST,JACKSON HEIGHTS,NY,11372,1000
Queens,639855,Store,JAC,NEW GARDEN FARM 1 INC,NEW GARDEN FARM 1,452,"SENECA AVE, 1ST FL           ",RIDGEWOOD,NY,11385,1100
Queens,639854,Store,A,STACKHOUSE JUANA,JOANIE #2,160-09,HILLSIDE AVE,JAMAICA,NY,11432,1000
Queens,713071,Store,JAC,1683 JIMMY DELI GROCERY CORP,1683 JIMMY DELI GROCERY,1683,WOODBINE ST,RIDGEWOOD,NY,11385,1000
Queens,639702,Store,JAC,LAMA TRADING III INC,NATURAL FRONTIER MARKET,12-01,JACKSON AVE,LONG ISLAND CITY,NY,11101,4000
Queens,713069,Store,JAC,VERT FOODS CORP,C-TOWN SUPERMARKET,72-48,AUSTIN ST,FOREST HILLS,NY,11375,8000
Queens,717916,Store,JAC,126 FOOD CORP,126 FOOD,126-04,JAMAICA AVE,RICHMOND HILL,NY,11418,500
Queens,639852,Store,JAC,PAK JUNE HI,LITTLE NECK DAE HAN MT,252-04,NORTHERN BLVD,LITTLE NECK,NY,11362,1200
Queens,712379,Store,JAC,LA HUERTA FRUTAS Y VEGETABLES COR,LA HUERTA FRUTAS Y VEGE,47-54,47TH ST,WOODSIDE,NY,11377,900
Queens,639857,Store,A,FAMILY DOLLAR STORES OF NY INC,FAMILY DOLLAR #8252,182-01,JAMAICA AVE,JAMAICA,NY,11423,6800
Queens,713159,Store,JAC,CHEF V LLC,CHEF V,23-23,BORDEN AVE,LONG ISLAND CITY,NY,11101,0
Queens,639565,Store,JAB,IL FORNAIO CORP,VACCAROS BAKERY,29-14,30TH AVE,ASTORIA,NY,11102,1000
Queens,712384,Store,JAC,R&V DELI & GROCERY INC,LUCKY FARMS,96-19,LINDEN BLVD,OZONE PARK,NY,11417,3500
Queens,719135,Store,JAC,4818 ASTORIA FOOD CORP,20/20 SUPERMARKET,5814,BEACH CHANNEL DR,ARVERNE,NY,11692,0
Queens,639674,Store,JAC,NEW GARDEN FISH MKT CORP,NEW GARDEN FISH MKT,81-18A,LEFFERTS BLVD,KEW GARDENS,NY,11415,1200
Queens,639873,Store,A,107 GUY CANDY GROCERY INC,107 GUY CANDY GROCERY,107-43,GUY R BREWER BLVD,JAMAICA,NY,11433,1000
Queens,712413,Store,JAC,MY CITY DELI CORP,MY CITY DELI,84-49,164TH ST,JAMAICA,NY,11432,1200
Queens,712423,Store,JAC,ET FRESH FOOD USA INC,ASSOCIATED #861,63-01,ROOSEVELT AVE,WOODSIDE,NY,11377,0
Queens,712434,Store,JAC,AMERICANS FAVORITE DELI CORP,AMERICAS FAVORITE DELI,195-04,47TH AVE,FLUSHING,NY,11358,1800
Queens,639868,Store,A,ZH FA FA INC,99 CENTS STORE,35-10,JUNCTION BLVD,CORONA,NY,11368,2500
Queens,639677,Store,JAC,GUY R BREWER DELI & GROCERY CORP,GUY R BREWER DELI&GRCY,118-27,GUY R BREWER BLVD,JAMAICA,NY,11434,1200
Queens,717923,Store,A,HAPPY BEBE CORP,HAPPY BEBE,37-41,103 ST,CORONA,NY,11368,800
Queens,639680,Store,JAC,COSTCO WHOLESALE CORP,COSTCO #1070,61-35,JUNCTION BLVD,REGO PARK,NY,11374,158000
Queens,719195,Store,JAC,SALOME GROCERY CORP,SALOME GROCERY,107-52,VAN WYCK EXPWY,SOUTH RICHMOND HIL,NY,11419,0
Queens,639684,Store,A,ANANTA CONVENIENCE STORE INC,ANANTA CONVENIENCE STOR,34-02,31 AVE,ASTORIA,NY,11106,800
Queens,719224,Store,JAC,ITTADI BAZAAR LLC,ITTADI BAZAAR,7307,37TH ROAD,JACKSON HEIGHTS,NY,11372,0
Queens,712437,Store,JAC,PUNJABI GROCERY & DELI,PUNJABI GROCERY & DELI,132-02,111TH AVE,SOUTH OZONE PARK,NY,11420,1000
Queens,713158,Store,JAC,GREEN TARA INC,GREEN TARA,45-62,48TH ST,WOODSIDE,NY,11377,0
Queens,713156,Store,A,21ST CENTURY PHARMACY INC,21ST CENTURY PHARMACY,96-05,57TH AVE,CORONA,NY,11368,1500
Queens,712471,Store,A,"ALAN'S RE 99C & UP, INC          ",ALAN'S RE 99C & UP,49-05,ROOSEVELT AVE,WOODSIDE,NY,11377,3000
Queens,639687,Store,A,WALGREEN EASTERN CO INC,WALGREENS #12490,132-50,METROPOLITAN AVE,RICHMOND HILL,NY,11418,8000
Queens,639688,Store,A,WALGREEN EASTERN CO INC,WALGREENS #13448,218-51,HEMPSTEAD AVE,QUEENS VILLAGE,NY,11429,4500
Queens,712476,Store,JAC,TOUMAZOU THEODOROS,DEVELOP YOUR TASTE,35-07,DITMARS BLVD,ASTORIA,NY,11105,0
Queens,639867,Store,JAC,ALZOQARI ALI S,JAMAICA GOURMET DELI,89-02,JAMAICA AVE,WOODHAVEN,NY,11421,2000
Queens,639866,Store,JABC,STOP&SHOP SUPERMARKET CO LLC THE,SUPER STOP&SHOP 566,70-20,ROCKAWAY BEACH BLVD,ARVERNE,NY,11692,55000
Queens,639678,Store,JAC,KASSIM FUAD A,5 STAR DELI GROCERY,188-12,LIBERTY AVE,ST ALBANS,NY,11412,1500
Queens,639782,Store,A,ORTEGA-MENDEZ MARTINIANO C,MARTIGUA HEALTH &BEAUTY,502,ONDERDONK AVE,RIDGEWOOD,NY,11385,900
Queens,712526,Store,JAC,AK FAMILY DELI & GROCERY INC,AK FAMILY DELI & GROCER,97-19,101 AVE,OZONE PARK,NY,11416,1400
Queens,712774,Store,A,KYAN NYO INC,99 CENT PLUS,48-04,BROADWAY,ASTORIA,NY,11103,1000
Queens,639803,Store,JABC,AN CRESCENT CORP,CRESCENT DELI&COFFEE,25-22,STEINWAY ST,ASTORIA,NY,11103,1000
Queens,639743,Store,A,WALGREEN EASTERN CO INC,WALGREENS #11112,175-06,HILLSIDE AVE,JAMAICA,NY,11432,4000
Queens,639798,Store,JAC,STEINWAY DELI MART INC,STEINWAY DELI MART,20-79,STEINWAY ST,ASTORIA,NY,11105,3000
Queens,639797,Store,JAC,RONNIE RON DELI INC,RONNIE RON DELI,134-47,SPRINGFIELD BLVD,SPRINGFIELD GRDNS,NY,11413,1200
Queens,639785,Store,JAC,NEW YELLOWSTONE FARM INC,YELLOWSTONE FARM,102-01,QUEENS BLVD,FOREST HILLS,NY,11375,3000
Queens,639784,Store,JAC,TARGET CORP,TARGET #2451,40-24,COLLEGE PT BLVD,FLUSHING,NY,11354,160000
Queens,712892,Store,JAC,OLA AFRICAN MARKET INC,OLA AFRICAN MARKET,182-13,JAMAICA AVE,HOLLIS,NY,11423,250
Queens,719179,Store,JAC,RYJA INC,SKELDON MARKET PLACE GR,205-05,JAMAICA AVE,HOLLIS,NY,11423,750
Queens,712747,Store,A,FIVE BELOW INC,FIVE BELOW,34-41,48TH ST,LONG ISLAND CITY,NY,11101,0
Queens,639753,Store,JAC,MY JUNIORS DELI II CORP,MY JUNIORS DELI II,67-38,MYRTLE AVE,RIDGEWOOD,NY,11385,1000
Queens,639735,Store,JAC,J&B VEGETABLES INC,APNA BAZAAR CASH&CARRY,260-04,HILLSIDE AVE,FLORAL PARK,NY,11004,3800
Queens,712842,Store,JAC,CARNICERIA MEXICANA INC,CARNICERIA MEXICANA,105-09,NORTHERN BLVD,CORONA,NY,11368,0
Queens,639756,Store,JAC,LONG ISLAND EXPRESS DELI&GRY CORP,LI EXPRESS DELI&GROCERY,91-16A,SUTPHIN BLVD,JAMAICA,NY,11435,1000
Queens,639758,Store,JAC,MOREL GILBERTO,MOREL DELI GROCERY,575,WOODWARD AVE,RIDGEWOOD,NY,11385,2000
Queens,639759,Store,JAC,SHAJALAL SUPERMKT&HALAL MEAT INC,SHAJALAL SPRMKT&HALAL,75-05,101ST AVE,OZONE PARK,NY,11416,1000
Queens,639778,Store,JAC,ATLANTIC QUICK SERVE LLC,ATLANTIC QUICK SERVE,134-30,ATLANTIC AVE,JAMAICA,NY,11419,0
Queens,639760,Store,JACK,NATUZZI BROS ICE CO INC,NATUZZI BROS ICE,121-60,FARMERS BLVD,JAMAICA,NY,11413,5500
Queens,639774,Store,A,99 CENTS PARADISE PLUS INC,99 CENTS PARADISE,75-30,METROPOLITAN AVE,MIDDLE VILLAGE,NY,11379,1500
Queens,712858,Store,A,SKILLMAN MINI MKT INC,SKILLMAN MINI MKT,48-08,SKILLMAN AVE,SUNNYSIDE,NY,11104,1200
Queens,639765,Store,JAC,WAN WAN MART INC,WAN WAN MART,215-15,39TH AVE,BAYSIDE,NY,11361,1500
Queens,639767,Store,A,AFRA TRADING INC,AFRA TRADING,89-54,ELMHURST AVE,ELMHURST,NY,11373,1500
Queens,712862,Store,JAC,BEST FISH MARKET CORP,BEST FISH MARKET,28-55,31ST ST,ASTORIA,NY,11102,0
Queens,639783,Store,JAC,88 DELI GROCERY INC,88 DELI GROCERY,88-01,JAMAICA AVE,WOODHAVEN,NY,11421,2000
Queens,712703,Store,JAC,A&M GROCERY AND BAKERY INC,GUYANA CHOICE BAKERY,104-04,LIBERTY AVE,OZONE PARK,NY,11417,0
Queens,713063,Store,A,M & S SMOKE SHOP INC,M & S SMOKE SHOP,179-40,HILLSIDE AVE,JAMAICA,NY,11432,1000
Queens,639843,Store,JAC,PERALTA NELSON D CASTILLO,EL CAPITAN DELI GROCERY,518,BEACH 72ND ST,ARVERNE,NY,11692,1200
Queens,639710,Store,JAC,SISTER SEAFOOD CORP,OCEAN FISH MARKET,220-10,HEMPSTEAD AVE,QUEENS VILLAGE,NY,11429,1000
Queens,639838,Store,JAC,LA ECONOMICA NORTHERN BLVD 95 INC,LA ECONOMICA NORTHERN B,95-15,NORTHERN BLVD B,JACKSON HEIGHTS,NY,11372,0
Queens,639713,Store,JAC,RINAPHER INC,COMPARE,48-18,BROADWAY,ASTORIA,NY,11103,0
Queens,639714,Store,JAC,21ST STREET DELI INC,21ST STREET DELI,40-35,21ST ST,LONG ISLAND CITY,NY,11101,800
Queens,639833,Store,JAC,SAI LAKSHMI CORP,BABAS CORNER,108-24,MYRTLE AVE,RICHMOND HILL,NY,11418,600
Queens,713027,Store,JAC,QASERI MAEEN QAID AHMED AL,ROCKAWAY DELI GROCERY,107-02,ROCKAWAY BLVD,OZONE PARK,NY,11417,1500
Queens,719190,Store,JAC,NIMRAN DELI CORP,NIMRAN DELI,170-23,JAMAICA AVE,JAMAICA,NY,11432,0
Queens,639724,Store,JAC,1416 FAR ROCKAWAY DELI INC,1416 FAR ROCKAWAY DELI,14-16,CORNAGA AVE,FAR ROCKAWAY,NY,11691,0
Queens,639806,Store,JAC,MARIANITAS GROCERY CORP,MARIANITAS GROCERY,100-02,37TH AVE,CORONA,NY,11368,2000
Queens,712692,Store,JAC,50-01 MEAT CORP,URBAN MARKET,50-01,2ND ST,LONG ISLAND CITY,NY,11101,0
Queens,719132,Store,JAC,6320 HABIBI DELI INC,6320 HABIBI DELI,63-20,BROADWAY,WOODSIDE,NY,11377,0
Queens,639728,Store,JAC,ZAITOUN INC,ZAITOUN,25-22,STEINWAY ST,ASTORIA,NY,11103,1000
Queens,712712,Store,JACDK,FOODCO FOOD SERVICE INC,SUNSHINE FOODS,36-16,23RD ST,ASTORIA,NY,11106,5000
Queens,712716,Store,JAC,BLISS DELI & GROCERY CORP,BLISS DELI & GROCERY,4622,QUEENS BLVD,SUNNYSIDE,NY,11104,0
Queens,639820,Store,JAC,NEW APPLE MARKET INC,NEW APPLE MARKET,216-01,JAMAICA AVE,QUEENS VILLAGE,NY,11428,1300
Queens,639818,Store,A,DIAMOND CANDY & GROCERY INC,DIAMOND CANDY & GROCERY,25-44,BROADWAY,ASTORIA,NY,11106,0
Queens,712985,Store,A,DONGAN GROCERY INC,DONGAN GROCERY,83-43,DONGAN AVE,ELMHURST,NY,11373,0
Queens,712984,Store,JAC,CHENS GROCERY INC,SWEET CANDY GROCERY,39-16,104TH ST,CORONA,NY,11368,1500
Queens,639731,Store,JAC,EMPIRE STATE DELI INC,EMPIRE STATE DELI,42-16,30TH AVE,ASTORIA,NY,11103,1000
Queens,712644,Store,JAC,WHITNEY GROCERY INC,WHITNEY GROCERY,85-25,WHITNEY AVE,ELMHURST,NY,11373,0
Queens,712973,Store,JAC,KWICK STOP INC,KWICK STOP,107-25,71ST RD,FOREST HILLS,NY,11375,1500
Queens,712661,Store,JAC,ON&ON DELI INC,ON&ON DELI,310,BEACH 54TH ST,ARVERNE,NY,11692,1200
Queens,713009,Store,A,D & Z 99C STORE INC,D&Z 99C STORE,167-02,HILLSIDE AVE,JAMAICA,NY,11432,3000
Queens,639608,Store,JAC,THYME NATURAL MARKET LLC,THYME NATURAL MARKET,81-20,LEFFERTS BLVD,KEW GARDENS,NY,11415,1200
Queens,713382,Store,JAC,KISSENA BLVD DELI & GROCERY INC,KISSENA BLVD DELI & GRO,44-47,KISSENA BLVD,FLUSHING,NY,11355,1500
Queens,705390,Store,JAC,MEKHAEIL MEDHAT,MIRACLE DELI,60-70,WOODHAVEN BLVD,REGO PARK,NY,11374,0
Queens,703950,Store,JAC,JOHANNA FOODS CORP,JOHANNA FOODS,50-20,103RD ST,CORONA,NY,11368,2500
Queens,639986,Store,A,PLAZA SOUTH CONVNC&GRCRY STR INC,PLAZA S CONVEN&GRCY STR,25-08,QUEENS PLAZA,LONG ISLAND CITY,NY,11101,700
Queens,717964,Store,JAC,POLONICA POLISH DELI & GROCERY IN,POLONICA POLISH DELI &,901,SENECA AVE,RIDGEWOOD,NY,11385,0
Queens,713433,Store,JAC,FIESTA DELI & GRILL INC,FIESTA DELI & GRILL,33-43,108TH ST,CORONA,NY,11368,2500
Queens,712054,Store,JAC,EVERYDAY FISH INC,EVERYDAY FISH,155-15,AGUILAR AVE,FLUSHING,NY,11367,600
Queens,639600,Store,JAC,N&K SUPERMART INC,N&K SUPERMART,83-19,NORTHERN BLVD,JACKSON HEIGHTS,NY,11372,0
Queens,719265,Store,JAC,STOP & SHOP SUPERMARKET COMPANY L,STOP & SHOP #2581,156-01,CROSSBAY BLVD,HOWARD BEACH,NY,11414,0
Queens,639979,Store,JAC,NORTHERN STAR AT 34 INC,7-ELEVEN 3922A,34-17,NORTHERN BLVD,LONG ISLAND,NY,11101,2000
Queens,719076,Store,A,DOLLAR TREE STORES INC,DOLLAR TREE #05924,11569,SUTPHIN BLVD,JAMAICA,NY,11434,4500
Queens,713406,Store,JAC,D & C SUTPHIN CORP,FINE FARE,115-34,SUTPHIN BLVD,JAMAICA,NY,11434,4800
Queens,713500,Store,A,KIDS STORE INC,KIDS STORE,104-24,CORONA AVE,CORONA,NY,11368,1500
Queens,639976,Store,A,WALGREEN EASTERN CO INC,WALGREENS #11316,112-55,FARMERS BLVD,JAMAICA,NY,11412,18474
Queens,712090,Store,JAC,FRESH FRUIT & CAFE ORGANIC INC,FRESH FRUITS&VEGETABLES,33-03,BROADWAY,ASTORIA,NY,11106,1000
Queens,712093,Store,A,ELLIS E ERICK,ROSEDALE 99C PLUS,144-02,243RD ST,ROSEDALE,NY,11422,1200
Queens,719263,Store,JAC,STOP & SHOP SUPERMARKET COMPANY L,STOP & SHOP #2589,92-10,ATLANTIC AVE,OZONE PARK,NY,11416,15000
Queens,639969,Store,A,ALDI INC,ALDI 1,61-11,JUNCTION BLVD,REGO PARK,NY,11374,0
Queens,712118,Store,A,NEW OLIVIA MARKET INC,OLIVIA MARKET,73-07,YELLOWSTONE BLVD,FOREST HILLS,NY,11375,4000
Queens,639965,Store,JAC,CRESCENT GOURMET DELI&GROCERY INC,CRESCENT GRMT DELI&GRCY,27-02,CRESCENT ST,ASTORIA,NY,11102,1000
Queens,639962,Store,JAC,PAROL EDMUND,HETMAN FINE FOOD&DELI,66-65,FOREST AVE,RIDGEWOOD,NY,11385,1200
Queens,639960,Store,A,PRESCRIPTION & VITAMIN WHOUSE INC,QUICKSCRIPT PHARMACY,197-18,HILLSIDE AVE,HOLLIS,NY,11423,2000
Queens,712141,Store,JABC,W SWEET ALIZA INC,SWEET ADELES,73-10,BELL BLVD,BAYSIDE,NY,11364,1200
Queens,713192,Store,JAC,NANDO DELI CORP,NANDO DELI,102-02,JAMAICA AVE,RICHMOND HILL,NY,11418,1000
Queens,639605,Store,JAC,EL MENEO GROCERY CORP,EL MENEO GROCERY,210-21,HOLLIS AVE,QUEENS VILLAGE,NY,11429,1250
Queens,639586,Store,JAC,KHAIMS KOSHER MEAT STORE INC,KHAIMS KOSHER MEAT,63-60,SAUNDERS ST,REGO PARK,NY,11374,600
Queens,639569,Store,JAC,MONA NEWSTAND INC,MONA NEWSTAND,111-01,LEFFERTS BLVD,S OZONE PARK,NY,11420,1000
Queens,718000,Store,JAC,PROMOTIVE P CORP,MT EVEREST DELI & GROC,56-09,MYRTLE AVE,RIDGEWOOD,NY,11385,1500
Queens,713571,Store,JAC,A & N DELI & GROCERY INC,A & N DELI & GROCERY,34-26,STEINWAY STREET,LONG ISLAND CITY,NY,11101,800
Queens,711994,Store,JAC,M & B GROCERY CORP,M & B GROCERY,1435,CENTRAL AVE,FAR ROCKAWAY,NY,11691,1200
Queens,711996,Store,JAC,BROADWAY NATURAL INC,BROADWAY NATURAL,30-07,BROADWAY,ASTORIA,NY,11106,1500
Queens,713547,Store,JAC,DE MAYO FOOD MARKET CORP,DE MAYO FOOD MARKET,81-06,ROOSEVELT AVENUE,JACKSON HEIGHTS,NY,11372,0
Queens,639994,Store,JAC,IMBABA STATION INC I,IMBABA STATION,49-25,VAN DAM ST,LONG ISLAND CITY,NY,11101,2000
Queens,639990,Store,JAC,A&S ROCKAWAY DELI GROCERY CORP,A&S ROCKAWAY DELI GRCY,123-36,ROCKAWAY BLVD,SOUTH OZONE PARK,NY,11420,1500
Queens,712022,Store,JAC,79 DELI & GROCERY STORE CORP,79 DELI & GROCERY STORE,37-71,79TH ST,JACKSON HEIGHTS,NY,11372,0
Queens,639585,Store,A,KC FOODMART INC,KC FOODMART,136-02,BOOTH MEMORIAL AVE,FLUSHING,NY,11355,825
Queens,719078,Store,A,DOLLAR TREE STORES INC,DOLLAR TREE #04928,79-60,S CONDUIT AVE,HOWARD BEACH,NY,11414,0
Queens,717987,Store,JAC,NEW MATTYS EXCLUSIVE DELI & GROCE,NEW MATTYS EXCLUSIVE DE,149-27,JAMAICA AVE,JAMAICA,NY,11435,0
Queens,639951,Store,JAC,CC DELI GROCERY INC,CC DELI GROCERY,138-69,FRANCIS LEWIS BLVD,ROSEDALE,NY,11422,1400
Queens,639587,Store,A,D BARRO CORP,D-BARRO,89-02,165TH ST #223,JAMAICA,NY,11432,400
Queens,639588,Store,JAC,JASHILL MART INC,MOBIL MART,165-01,HILLSIDE AVE,JAMAICA,NY,11432,600
Queens,717986,Store,JAC,LASK CORP,THE SHERPAR DELI AND GR,21-72,21ST ST,ASTORIA,NY,11105,0
Queens,639589,Store,JAC,CHLOE 89 FOOD CORP,IDEAL FOOD BASKET,89-30,SUTPHIN BLVD,JAMAICA,NY,11435,9500
Queens,713519,Store,JAC,MADISON DELI CORP,MADISON DELI,66-61,FRESH POND,RIDGEWOOD,NY,11385,1500
Queens,639988,Store,A,ZHONG MEI (USA) TRADING INC,ZHONG MEI (USA) TRADING,41-38,MAIN ST,FLUSHING,NY,11355,900
Queens,717973,Store,JAC,DENNISEIS GROCERY INC,DENNISEIS GROCERY,25-11,FAR ROCKAWAY BLVD,FAR ROCKAWAY,NY,11691,1000
Queens,717971,Store,JAC,JULIAN DELI CORP,JULIAN DELI,180-03,LINDEN BLVD,SAINT ALBANS,NY,11412,850
Queens,639593,Store,JAC,MONTEROS GROCERY CORP,MONTEROS GROCERY,41-01,99TH ST,CORONA,NY,11368,1500
Queens,639596,Store,JAC,GOODMARK INC,GOODMARK,61-05,39TH AVE,WOODSIDE,NY,11377,1200
Queens,639598,Store,A,ALL NIGHT CANDY CORNER CORP,ALL NIGHT CANDY CORNER,37-01,31ST AVE,LONG ISLAND CITY,NY,11103,1000
Queens,713528,Store,JAC,7-ELEVEN INC,7-ELEVEN #36100H,79-37,METROPOLITAN AVE,MIDDLE VILLAGE,NY,11379,1000
Queens,712300,Store,JAC,FIVE CORNER DELI CORP,FIVE CORNER DELI,25-53,18TH ST,ASTORIA,NY,11102,1500
Queens,639612,Store,JACH,QUEENS KOSHER PITA & BAKERY INC,QUEENS KOSHER PITA&BKRY,68-34,MAIN ST,FLUSHING,NY,11367,6000
Queens,639920,Store,JAC,ELTAREB HUSSEIN N,DELI GROCERY,69-20,FRESH POND RD,RIDGEWOOD,NY,11385,1100
Queens,639648,Store,JAC,NUNEZ MINI MARKET 2 CORP,NUNEZ MINI MARKET 2,132-12,111TH AVE,SOUTH OZONE PARK,NY,11420,800
Queens,639915,Store,JAC,FLUSHING HALAL MEAT MARKET,FLUSHING HALAL MEAT MAR,43-37,MAIN ST,FLUSHING,NY,11355,1000
Queens,713233,Store,JAC,109 DAY & NIGHT GROCERY CORP,109 DAY & NIGHT GROCERY,108-20,JAMAICA AVE,RICHMOND HILL,NY,11418,100
Queens,639911,Store,A,MITUL QUICKSTOP INC,QUICKSTOP,60-08,MAIN ST,FLUSHING,NY,11355,900
Queens,712279,Store,JAC,YGRW LLC,YGRW,3511,DITMARS BLVD,ASTORIA,NY,11105,1400
Queens,712283,Store,JAC,MARUTI 149 CORP,ANGIES GENERAL STORE,149-21,41ST AVE,FLUSHING,NY,11355,1400
Queens,712284,Store,JAC,BARIANYORK GROCERY CORP,BARIANYORK GROCERY,2049,HIMROD ST,RIDGEWOOD,NY,11385,1000
Queens,639657,Store,JAC,107 DELI GROCERY CORP,107 DELI GROCERY,107-05,JAMAICA AVE,RICHMOND HILL,NY,11418,1000
Queens,712238,Store,JAC,JAMAICA SEVEN DAYS DELI & GROCERY,JAMAICA SEVEN DAYS DELI,195-40,JAMAICA AVE,HOLLIS,NY,11423,1600
Queens,712294,Store,JAC,K&S WEST INDIAN DELI & GROCERY IN,K&S WEST INDIAN DELI &,111-41,LEFFERTS BLVD,SOUTH OZONE PARK,NY,11420,1000
Queens,719111,Store,JAC,LSR GROCERIES LLC,LSR GROCERIES,146-14,ROCKAWAY BLVD,JAMAICA,NY,11436,0
Queens,639900,Store,JAC,J&J SUPER STAR DELI INC,J&J SUPER STAR DELI,62-49,WOODHAVEN BLVD,REGO PARK,NY,11374,1500
Queens,712307,Store,JAC,LA ECONOMICA CARNICERIA CORP,LA ECONOMICA CARNICERI,99-03,NORTHERN BLVD,CORONA,NY,11368,3000
Queens,639899,Store,JAC,SINGH FARM CORP,SINGH FARM,117-05,101ST AVE,RICHMOND HILL,NY,11419,0
Queens,639897,Store,JABCK,YOSSIF KOSHER BAKERY II INC,YOSSIF KOSHER BAKERY II,64-17,108TH ST,FOREST HILLS,NY,11375,2000
Queens,639894,Store,JAC,DREAM LAND DELI AND GROCERY INC,DREAM LAND DELI&GROCERY,104-02,LIBERTY AVE,OZONE PARK,NY,11417,1000
Queens,639891,Store,A,REGO PARK DAIRY FARM INC,REGO PARK MINI MART,96-22,QUEENS BLVD,REGO PARK,NY,11374,1500
Queens,639664,Store,A,A1 GLOBAL MARKET INC,A1 GLOBAL MARKET INC,4008,76TH ST,ELMHURST,NY,11373,2000
Queens,639890,Store,A,GANPATI TRADING INC,AROUND THE CLOCK,116-18,QUEENS BLVD,FOREST HILL,NY,11375,1500
Queens,712360,Store,JAC,YOGI ORGANIC MARKET INC,DOWNTOWN NATURAL MARKET,84-01,37TH AVE,JACKSON HEIGHTS,NY,11372,5000
Queens,713201,Store,JAC,ASHI CONVENIENCE & GROCERY INC,LUCKY CORNER,9323,63RD DR,REGO PARK,NY,11374,1000
Queens,639883,Store,A,PRAMUKH 71 INC,PRAMUKH 71,107-36,71ST AVE,FOREST HILLS,NY,11375,960
Queens,719124,Store,JAC,SHIVAM DELI GROCERY INC,AMY'S DELI,71-06,KISSENA BLVD,FLUSHING,NY,11367,0
Queens,639635,Store,JAC,TARIQ HALAL MEAT&GROCERY INC,TARIQ HAND SLAUGH MT&MK,72-59,KISSENA BLVD,FLUSHING,NY,11367,1000
Queens,639614,Store,A,LUPA GROCERY&HALAL MEAT INC,LUPA GROCERY&HALAL MEAT,147-14,HILLSIDE AVE,JAMAICA,NY,11435,2600
Queens,712184,Store,A,NY CITY 99 DISCOUNT STORE INC,NY CITY 99 DISCOUNT STO,117-20,JAMAICA AVE,RICHMOND HILL,NY,11418,0
Queens,712185,Store,A,HDH DISCOUNT INC,HDH DISCOUNT,116-12,JAMAICA AVE,RICHMOND HILL,NY,11418,0
Queens,712188,Store,A,CVS ALBANY LLC,CVS / PHARMACY # 5830,108-11,QUEENS BLVD,FOREST HILLS,NY,11375,0
Queens,639949,Store,JAC,NIS SEAFOOD INC,NIS SEAFOOD,71-64,AUSTIN ST,FOREST HILLS,NY,11375,5000
Queens,713367,Store,JAC,9005 MYRTLE CORP,MINI MART,9005,MYRTLE AVE,RIDGEWOOD,NY,11385,800
Queens,713366,Store,JAC,SUPER M 1 CORP,SUPER M 1,83-01,NORTHERN BLVD,JACKSON HEIGHTS,NY,11372,1500
